{'INCOME': 'low', 'MARITAL_STATUS': 'single', 'SPECIAL_NEEDS': False, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 66750.4915964659, 'tax': '4325.05'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [14, 15, 13, 20, 25], 'money': 74800.8235622327, 'tax': '17240.25'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [19, 24], 'money': 75541.41666692417, 'tax': '18662.43'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [13, 17, 18, 17, 12, 25], 'money': 83955.94326829561, 'tax': '19786.78'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 15, 18], 'money': 95681.1854272507, 'tax': '24304.36'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [12], 'money': 25865.6284204978, 'tax': '3909.69'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [24, 12, 22, 14, 15], 'money': 85331.09964521442, 'tax': '19849.33'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 20, 14, 19, 18], 'money': 27044.17913266794, 'tax': '3363.25'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [24], 'money': 63286.059758585616, 'tax': '15335.82'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [20, 18, 19, 20], 'money': 91303.97012986656, 'tax': '23591.19'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 83059.8190055935, 'tax': '22017.95'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 89537.55260322159, 'tax': '24561.27'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 76449.54071784005, 'tax': '20334.86'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [14], 'money': 32175.404428317284, 'tax': '5102.62'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [25, 14, 23, 20, 17, 19], 'money': 35918.94650588064, 'tax': '4225.68'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [25, 24, 15, 16, 18], 'money': 44651.62774968361, 'tax': '7745.49'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [13], 'money': 86875.64245397144, 'tax': '21512.69'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 23, 15, 24, 19], 'money': 55049.941003129796, 'tax': '11514.98'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [22, 12, 15, 19, 14], 'money': 35213.504784459874, 'tax': '4864.05'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [14, 21, 13], 'money': 66919.8514084268, 'tax': '15775.96'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 18], 'money': 62672.64536320405, 'tax': '14701.79'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [24, 25, 17, 12, 15, 24], 'money': 20441.37002354951, 'tax': '182.41'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 20, 12], 'money': 55205.097878738095, 'tax': '11411.53'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [25], 'money': 85292.59324479301, 'tax': '22037.78'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [13, 25, 21, 22], 'money': 46086.851414760335, 'tax': '8876.06'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 63887.09655882206, 'tax': '16366.13'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 12, 23, 24, 18], 'money': 79498.4087668162, 'tax': '18849.52'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 83482.51644344158, 'tax': '22544.75'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'suburban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 78332.59400071728, 'tax': '20699.78'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 16, 17, 13, 15, 18], 'money': 39789.99848083976, 'tax': '5087.00'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [22, 25], 'money': 18870.812480665583, 'tax': '511.24'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [13, 17, 21, 14, 13, 19, 24], 'money': 44570.934270583486, 'tax': '6521.28'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [18, 15, 17], 'money': 65797.51770190347, 'tax': '14189.26'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [13], 'money': 75350.95332021324, 'tax': '18605.29'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [25, 15, 22], 'money': 46418.64720503552, 'tax': '9025.59'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [15, 18, 25, 22, 24, 25], 'money': 83479.11004533635, 'tax': '19843.73'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [23, 24], 'money': 50410.167241029914, 'tax': '11023.05'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 16, 22, 22, 24, 23, 22], 'money': 53210.62465982199, 'tax': '9913.19'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [17, 12, 21], 'money': 94300.81223089121, 'tax': '22940.24'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 15], 'money': 21327.292538829082, 'tax': '2148.19'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [12, 24, 18, 16], 'money': 97963.41554514864, 'tax': '24039.02'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [23, 23], 'money': 87187.55357698681, 'tax': '22556.27'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [22, 12, 25, 24], 'money': 46973.5232868897, 'tax': '9392.06'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [21], 'money': 51748.589712734145, 'tax': '12524.58'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'new', 'CITY_CATEGORY': 'rural', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [22, 21, 22, 18], 'money': 32265.03365087256, 'tax': '5479.51'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 19, 12], 'money': 56542.83654180868, 'tax': '11412.21'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [15, 16, 21], 'money': 93703.14568261441, 'tax': '21527.90'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [13, 17, 17, 20, 16], 'money': 81042.07416122316, 'tax': '17539.49'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 25, 17, 17, 18], 'money': 49571.66257392934, 'tax': '8475.42'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [16, 14, 20, 14, 16], 'money': 66267.93103150709, 'tax': '13756.36'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 19, 12, 18], 'money': 61801.768938512345, 'tax': '12863.50'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [14, 23, 18, 13, 13, 25], 'money': 99967.91577059687, 'tax': '23550.86'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [14, 15, 12, 24, 18, 17, 15], 'money': 31671.14728299759, 'tax': '3136.28'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [17, 13, 24, 12], 'money': 20852.64488830987, 'tax': '1050.50'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 16, 16, 13, 12], 'money': 30489.81602272402, 'tax': '2847.10'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [22, 17, 23, 18, 12, 21, 13], 'money': 19130.638507010954, 'tax': '0.00'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [23, 18, 15, 22, 23, 25, 16], 'money': 70730.23141571679, 'tax': '14600.62'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 86052.13540689995, 'tax': '22054.86'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [20, 21], 'money': 60962.195548524076, 'tax': '14049.23'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [], 'money': 30561.72787138837, 'tax': '6525.09'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'urban', 'EDUCATION': False, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [23, 24], 'money': 26228.55138565042, 'tax': '4435.14'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [17, 12], 'money': 35497.991011092876, 'tax': '5319.43'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 52967.81453735533, 'tax': '10963.33'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [21, 18, 19], 'money': 54014.85336339113, 'tax': '10976.73'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': True, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [], 'money': 61190.47508719311, 'tax': '13591.79'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'owns', 'CHILD': [17, 23, 25, 16, 20], 'money': 33687.283674926715, 'tax': '4660.88'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': True, 'PROPERTY_STATUS': 'rents', 'CHILD': [16, 20, 12, 20, 19, 17, 12], 'money': 98693.16179236659, 'tax': '21952.55'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'owns', 'CHILD': [15, 16], 'money': 66587.30740212824, 'tax': '15177.38'}
{'INCOME': 'high', 'MARITAL_STATUS': 'married', 'SPECIAL_NEEDS': True, 'ELDERLY_CARE': True, 'TAXPAYER_DURATION': 'regular', 'CITY_CATEGORY': 'suburban', 'EDUCATION': True, 'HEALTHCARE': False, 'GREEN_INITIATIVES': False, 'PROPERTY_STATUS': 'rents', 'CHILD': [21], 'money': 43000.497854121095, 'tax': '8835.14'}
